,Houses
874,https://list.am/en/item/15985800
875,https://list.am/en/item/17624315
876,https://list.am/en/item/16604049
877,https://list.am/en/item/18052625
878,https://list.am/en/item/16013868
879,https://list.am/en/item/17037611
880,https://list.am/en/item/15879650
881,https://list.am/en/item/16987405
882,https://list.am/en/item/17065841
883,https://list.am/en/item/16834130
884,https://list.am/en/item/17433428
885,https://list.am/en/item/17114588
886,https://list.am/en/item/17582183
887,https://list.am/en/item/17857677
888,https://list.am/en/item/17113502
889,https://list.am/en/item/17674015
890,https://list.am/en/item/16558205
891,https://list.am/en/item/17987169
892,https://list.am/en/item/16785830
893,https://list.am/en/item/17989627
894,https://list.am/en/item/16811684
895,https://list.am/en/item/11294125
896,https://list.am/en/item/17481128
897,https://list.am/en/item/17581254
898,https://list.am/en/item/17215973
899,https://list.am/en/item/17838783
900,https://list.am/en/item/16382874
901,https://list.am/en/item/15969944
902,https://list.am/en/item/17178627
903,https://list.am/en/item/14653210
904,https://list.am/en/item/17790159
905,https://list.am/en/item/17670111
906,https://list.am/en/item/18029772
907,https://list.am/en/item/18038336
908,https://list.am/en/item/17825125
909,https://list.am/en/item/17439393
910,https://list.am/en/item/11037746
911,https://list.am/en/item/11228865
912,https://list.am/en/item/18065011
913,https://list.am/en/item/17997716
914,https://list.am/en/item/17999729
915,https://list.am/en/item/17526103
916,https://list.am/en/item/18064123
917,https://list.am/en/item/18063739
918,https://list.am/en/item/17860255
919,https://list.am/en/item/16292787
920,https://list.am/en/item/17871295
921,https://list.am/en/item/17864713
922,https://list.am/en/item/18067988
923,https://list.am/en/item/17862715
924,https://list.am/en/item/16797262
925,https://list.am/en/item/17643503
926,https://list.am/en/item/16321676
927,https://list.am/en/item/16567087
928,https://list.am/en/item/17479188
929,https://list.am/en/item/17413244
930,https://list.am/en/item/15773562
931,https://list.am/en/item/12278307
932,https://list.am/en/item/17484615
933,https://list.am/en/item/17336022
934,https://list.am/en/item/17397622
935,https://list.am/en/item/16093943
936,https://list.am/en/item/17907929
937,https://list.am/en/item/16560644
938,https://list.am/en/item/17046900
939,https://list.am/en/item/18068590
940,https://list.am/en/item/17745467
941,https://list.am/en/item/17900595
942,https://list.am/en/item/12625968
943,https://list.am/en/item/17626972
944,https://list.am/en/item/14412140
945,https://list.am/en/item/16081408
946,https://list.am/en/item/17694997
947,https://list.am/en/item/16919385
948,https://list.am/en/item/17311059
949,https://list.am/en/item/17790279
950,https://list.am/en/item/16961982
951,https://list.am/en/item/17475024
952,https://list.am/en/item/17937445
953,https://list.am/en/item/16626586
954,https://list.am/en/item/14856661
955,https://list.am/en/item/16884080
956,https://list.am/en/item/16083761
957,https://list.am/en/item/16988208
958,https://list.am/en/item/17550339
959,https://list.am/en/item/17450052
960,https://list.am/en/item/18064072
961,https://list.am/en/item/17971436
962,https://list.am/en/item/17876748
963,https://list.am/en/item/17959315
964,https://list.am/en/item/17385575
965,https://list.am/en/item/14785277
966,https://list.am/en/item/17914408
967,https://list.am/en/item/17782370
968,https://list.am/en/item/17978077
969,https://list.am/en/item/9786897
970,https://list.am/en/item/16030535
971,https://list.am/en/item/16539273
972,https://list.am/en/item/18032068
973,https://list.am/en/item/17730184
974,https://list.am/en/item/18052371
975,https://list.am/en/item/18068857
976,https://list.am/en/item/7936419
977,https://list.am/en/item/15760825
978,https://list.am/en/item/18052449
979,https://list.am/en/item/17471266
980,https://list.am/en/item/14705811
981,https://list.am/en/item/10580767
982,https://list.am/en/item/17798236
983,https://list.am/en/item/18014246
984,https://list.am/en/item/17897239
985,https://list.am/en/item/14081817
986,https://list.am/en/item/17964775
987,https://list.am/en/item/17399426
988,https://list.am/en/item/17791680
989,https://list.am/en/item/17059627
990,https://list.am/en/item/17614029
991,https://list.am/en/item/14157042
992,https://list.am/en/item/17845931
993,https://list.am/en/item/17739200
994,https://list.am/en/item/12383007
995,https://list.am/en/item/17564650
996,https://list.am/en/item/16972216
997,https://list.am/en/item/16466879
998,https://list.am/en/item/17567141
999,https://list.am/en/item/17992962
1000,https://list.am/en/item/17658155
1001,https://list.am/en/item/18070085
1002,https://list.am/en/item/17785549
1003,https://list.am/en/item/18049483
1004,https://list.am/en/item/18057655
1005,https://list.am/en/item/17554956
1006,https://list.am/en/item/17889612
1007,https://list.am/en/item/17551759
1008,https://list.am/en/item/13171019
1009,https://list.am/en/item/17520245
1010,https://list.am/en/item/17956864
1011,https://list.am/en/item/18012387
1012,https://list.am/en/item/17898903
1013,https://list.am/en/item/10246623
1014,https://list.am/en/item/15348927
1015,https://list.am/en/item/16282685
1016,https://list.am/en/item/17611061
1017,https://list.am/en/item/16823517
1018,https://list.am/en/item/17543617
1019,https://list.am/en/item/17875087
1020,https://list.am/en/item/17785074
1021,https://list.am/en/item/17359448
1022,https://list.am/en/item/16486808
1023,https://list.am/en/item/13090551
1024,https://list.am/en/item/17477004
1025,https://list.am/en/item/17893081
1026,https://list.am/en/item/17321888
1027,https://list.am/en/item/16469788
1028,https://list.am/en/item/17724130
1029,https://list.am/en/item/17677371
1030,https://list.am/en/item/12776691
1031,https://list.am/en/item/16440735
1032,https://list.am/en/item/10502012
1033,https://list.am/en/item/14995166
1034,https://list.am/en/item/17520782
1035,https://list.am/en/item/13177777
1036,https://list.am/en/item/17940698
1037,https://list.am/en/item/17322382
1038,https://list.am/en/item/15396170
1039,https://list.am/en/item/17486198
1040,https://list.am/en/item/17661413
1041,https://list.am/en/item/17520104
1042,https://list.am/en/item/17718191
1043,https://list.am/en/item/13690260
1044,https://list.am/en/item/18040826
1045,https://list.am/en/item/17832980
1046,https://list.am/en/item/16027137
1047,https://list.am/en/item/17922752
1048,https://list.am/en/item/17364691
1049,https://list.am/en/item/15717400
1050,https://list.am/en/item/16857401
1051,https://list.am/en/item/16578404
1052,https://list.am/en/item/18056830
1053,https://list.am/en/item/18081969
1054,https://list.am/en/item/14265472
1055,https://list.am/en/item/17776417
1056,https://list.am/en/item/18002659
1057,https://list.am/en/item/17951282
1058,https://list.am/en/item/17478960
1059,https://list.am/en/item/12392102
1060,https://list.am/en/item/18068751
1061,https://list.am/en/item/17986248
1062,https://list.am/en/item/18016710
1063,https://list.am/en/item/14396937
1064,https://list.am/en/item/17891526
1065,https://list.am/en/item/14953352
1066,https://list.am/en/item/9863975
1067,https://list.am/en/item/16667173
1068,https://list.am/en/item/16060335
1069,https://list.am/en/item/16572088
1070,https://list.am/en/item/17845883
1071,https://list.am/en/item/16666767
1072,https://list.am/en/item/17930884
1073,https://list.am/en/item/17821699
1074,https://list.am/en/item/17724197
1075,https://list.am/en/item/17710736
1076,https://list.am/en/item/17868259
1077,https://list.am/en/item/11418881
1078,https://list.am/en/item/18044227
1079,https://list.am/en/item/17746292
1080,https://list.am/en/item/16789659
1081,https://list.am/en/item/16351184
1082,https://list.am/en/item/18068896
1083,https://list.am/en/item/16782836
1084,https://list.am/en/item/17782782
1085,https://list.am/en/item/17769053
1086,https://list.am/en/item/16181833
1087,https://list.am/en/item/16745456
1088,https://list.am/en/item/17659547
1089,https://list.am/en/item/14332364
1090,https://list.am/en/item/16442093
1091,https://list.am/en/item/14770310
1092,https://list.am/en/item/17392373
1093,https://list.am/en/item/18027133
1094,https://list.am/en/item/17804499
1095,https://list.am/en/item/17672044
1096,https://list.am/en/item/17931161
1097,https://list.am/en/item/17765346
1098,https://list.am/en/item/15095846
1099,https://list.am/en/item/15100771
1100,https://list.am/en/item/15095569
1101,https://list.am/en/item/15099203
1102,https://list.am/en/item/15095874
1103,https://list.am/en/item/17772418
1104,https://list.am/en/item/15098330
1105,https://list.am/en/item/15098401
1106,https://list.am/en/item/15094915
1107,https://list.am/en/item/15098552
1108,https://list.am/en/item/11366627
1109,https://list.am/en/item/17680101
1110,https://list.am/en/item/16121236
1111,https://list.am/en/item/15726144
1112,https://list.am/en/item/16719915
1113,https://list.am/en/item/14556827
1114,https://list.am/en/item/15949274
1115,https://list.am/en/item/17198032
1116,https://list.am/en/item/17868269
1117,https://list.am/en/item/14517213
1118,https://list.am/en/item/17288598
1119,https://list.am/en/item/16699309
1120,https://list.am/en/item/17211585
1121,https://list.am/en/item/17147103
1122,https://list.am/en/item/17132442
1123,https://list.am/en/item/13710116
1124,https://list.am/en/item/18068743
1125,https://list.am/en/item/12100685
1126,https://list.am/en/item/17737158
1127,https://list.am/en/item/14292614
1128,https://list.am/en/item/17532925
1129,https://list.am/en/item/17855934
1130,https://list.am/en/item/18011374
1131,https://list.am/en/item/16094093
1132,https://list.am/en/item/14229067
1133,https://list.am/en/item/17992825
1134,https://list.am/en/item/18047717
1135,https://list.am/en/item/15668025
1136,https://list.am/en/item/17349614
1137,https://list.am/en/item/16480736
1138,https://list.am/en/item/12664608
1139,https://list.am/en/item/17937778
1140,https://list.am/en/item/17762521
1141,https://list.am/en/item/17996225
1142,https://list.am/en/item/17112631
1143,https://list.am/en/item/17871705
1144,https://list.am/en/item/17327968
1145,https://list.am/en/item/17472738
1146,https://list.am/en/item/16211390
1147,https://list.am/en/item/17829339
1148,https://list.am/en/item/16863900
1149,https://list.am/en/item/15025936
1150,https://list.am/en/item/17684105
1151,https://list.am/en/item/12050998
1152,https://list.am/en/item/17874271
1153,https://list.am/en/item/18081045
1154,https://list.am/en/item/17322396
1155,https://list.am/en/item/17801586
1156,https://list.am/en/item/16960014
1157,https://list.am/en/item/17998102
1158,https://list.am/en/item/17214183
1159,https://list.am/en/item/18068724
1160,https://list.am/en/item/14139465
1161,https://list.am/en/item/14309027
1162,https://list.am/en/item/13565964
1163,https://list.am/en/item/17602522
1164,https://list.am/en/item/17809768
1165,https://list.am/en/item/18080924
1166,https://list.am/en/item/17956157
1167,https://list.am/en/item/15741627
1168,https://list.am/en/item/18026442
1169,https://list.am/en/item/17448032
1170,https://list.am/en/item/18050201
1171,https://list.am/en/item/17364878
1172,https://list.am/en/item/14920504
1173,https://list.am/en/item/13151079
1174,https://list.am/en/item/17400641
1175,https://list.am/en/item/10907148
1176,https://list.am/en/item/17780106
1177,https://list.am/en/item/17348005
1178,https://list.am/en/item/16813269
1179,https://list.am/en/item/17997713
1180,https://list.am/en/item/11603663
1181,https://list.am/en/item/11604198
1182,https://list.am/en/item/11773795
1183,https://list.am/en/item/16889617
1184,https://list.am/en/item/18080797
1185,https://list.am/en/item/18080782
1186,https://list.am/en/item/11773914
1187,https://list.am/en/item/17777318
1188,https://list.am/en/item/13869508
1189,https://list.am/en/item/18037401
1190,https://list.am/en/item/17920052
1191,https://list.am/en/item/17360842
1192,https://list.am/en/item/11559979
1193,https://list.am/en/item/17670206
1194,https://list.am/en/item/17528788
1195,https://list.am/en/item/17264555
1196,https://list.am/en/item/17264470
1197,https://list.am/en/item/18066001
1198,https://list.am/en/item/16565176
1199,https://list.am/en/item/17360293
1200,https://list.am/en/item/17635200
1201,https://list.am/en/item/18014917
1202,https://list.am/en/item/17871031
1203,https://list.am/en/item/17723099
1204,https://list.am/en/item/17946175
1205,https://list.am/en/item/17381381
1206,https://list.am/en/item/17332627
1207,https://list.am/en/item/17823467
1208,https://list.am/en/item/17819173
1209,https://list.am/en/item/17799837
1210,https://list.am/en/item/17819169
1211,https://list.am/en/item/16933505
1212,https://list.am/en/item/17804654
1213,https://list.am/en/item/17909554
