Type,Land Area,Address,Price,Currency,Description,Datetime,Service Lines,Links
For Residential Development,1000 sq.m.,"7-րդ փողոց 36, Գողթ","$53,000",USD,"For sale 1,000 sq. M. Մ. Land near the house.(1000 sq. M. For sale. M. Land plot with a house)It is located in Goght village of Kotayk region - 1st line.9th street of Geghard highway, house 14.It is 1.5 km away from Geghard church.The land is completely covered with fruit trees.As you can see in the picture, the house needs renovation. European windows, bars, metal door are installed. The roof is completely new, and has all the comforts.Exchange with house (in Yerevan) is possible.Privatized!Negotiable!If you have any questions, call.Translated from Armenian",Nov-25-2022_00-27,,https://list.am/en/item/17462634
For Residential Development,2000 sq.m.,Kotayk › Garni,"$30,000",USD,"Land near the house with documents 2000m for sale. Q. But more than 2500, the land has access to drinking water, electricity, irrigation water, gas, it is very convenient to build a house, it is in the village, there are different kinds of fruit trees in the garden, nuts, the land is completely fenced, 2 km away from Garni temple. With the mentioned number (viber), (vatsap) you can write (mail), write Armenian number I will giveTranslated from Armenian",Nov-25-2022_00-27,,https://list.am/en/item/16598544
For Public Buildings,1330 sq.m.,Kotayk › Abovian,"$145,000",USD,"Land for sale in the 3rd microdistrict,The land is intended for public buildings,1330 square meters. In total area,120 square meters Additional paved area,All communication facilities are close byCode 0024Translated from Armenian",Nov-25-2022_00-27,,https://list.am/en/item/18137113
For Residential Development,600 sq.m.,Kotayk › Hrazdan,"2,500,000 ֏",AMD,Vanatur new districtTranslated from Armenian,Nov-25-2022_00-27,,https://list.am/en/item/18234152
Agricultural,8000 sq.m.,Kotayk › Akunk,"$55,000",USD,"Land for sale in Akunk community of Kotayk region, on the slope of Mount Hatis. On a flat surface. 8000 sq. M. I also exchange for a car. I have another plot of land too. Call for detailed informationTranslated from Armenian",Nov-25-2022_00-27,,https://list.am/en/item/18174779
Agricultural,2290 sq.m.,Kotayk › Akunk,"$33,000",USD,"Agricultural land for sale in the village of Akunk, Kotayk region. 2300 square meters. It has all the utilities. It is very suitable for building a restaurant, a thermal farm, a country house. I also exchange for a car. I have another plot of land too. Call for detailed informationTranslated from Armenian",Nov-25-2022_00-27,,https://list.am/en/item/18031581
Agricultural,2100 sq.m.,"13-րդ փողոց 1/1, Ակունք","$28,000",USD,"Agricultural land for sale in Akunk village, Kotayk region: 2100 square meters. Has all the utilities. Has all the utilities. It is very convenient to build a restaurant, a greenhouse, a barn and a summer house. I exchange it by car. I have another land as well. Call for more informationTranslated from Armenian",Nov-25-2022_00-27,,https://list.am/en/item/17666486
Agricultural,4500 sq.m.,"Կենտրոնական խճուղի 10, Ակունք","$23,500",USD,"Agricultural land for sale in Akunk village, Kotayk region. 4500 square meters. I exchange it by car. I have another land as well. Call for more informationTranslated from Armenian",Nov-25-2022_00-27,,https://list.am/en/item/17893706
For General Purpose,7000 sq.m.,Kotayk › Dzoraghbyur,"$70,000",USD,Продам землю в Дзорахбюр за вапроси звоните.,Nov-25-2022_00-27,,https://list.am/en/item/17900271
For Residential Development,4000 sq.m.,Kotayk › Garni,"$32,000",USD,"Վաճառվում է հողատարածք Գառնիում, ճանապարհին մոտ, պտղատու ծառերով։Հարմար է շինարարության համար։Հնարավոր է նաեվ փոխանակում ավտոմեքենայի հետ՝ ձեր կողմից հավելավճարով։Գինը՝ սակարկելի։A plot of land for sale in Garni, close to the road, with fruit trees. Suitable for construction. It is also possible to exchange for a car with an additional payment from you.Продается земельный участок в Гарни, недалеко от дороги, с фруктовыми деревьями. Подходит для строительства. Так же возможен обмен на автомобиль с доплатой от вас.Translated from Armenian",Nov-25-2022_00-27,,https://list.am/en/item/18339426
For General Purpose,3500 sq.m.,Kotayk › Buzhakan,"$7,000",USD,"A plot of land in the medical center is for sale, it is also possible to sell it in parts, the area is also suitable for construction, the price is negotiableThe indicated price is 1000 square meters.Translated from Armenian",Nov-25-2022_00-27,,https://list.am/en/item/18305066
For Residential Development,1170 sq.m.,Kotayk › Proshyan,"$25,000",USD,"All communications, light, water, gas, are close to the land. For more information call:Code 77679Translated from Armenian",Nov-25-2022_00-27,,https://list.am/en/item/18278213
For Residential Development,770 sq.m.,"8-րդ միկրոշրջան, Աբովյան","$59,000",USD,"Own house for sale, 70 square meters in Abovyan city, 8 square meters, 770 square meters of land, electricity and water subscribed. Windows, doors, and interior walls are divided. Details by calling. Exchange with an apartment with an additional fee from you. You can write.Translated from Armenian",Nov-25-2022_00-27,,https://list.am/en/item/18321332
For Residential Development,3200 sq.m.,Kotayk › Argel,"$70,000",USD,"Land for sale with a half-built building near the house, 510 m2, garden 2700 m2.Price is negotiable, exchange with a car is possible.The land is located in Lusakert.Translated from Armenian",Nov-25-2022_00-27,,https://list.am/en/item/17472818
For General Purpose,3000 sq.m.,Kotayk › Hatsavan,"3,000,000 ֏",AMD,"Land is for sale in Hatsavan, call for details.Translated from Armenian",Nov-25-2022_00-27,,https://list.am/en/item/14761076
Agricultural,500 sq.m.,Yerevan › Davitashen,"$35,000",USD,"A 500 square meter village plot of land is for sale in the back of Zovun village, a new district, all around are new buildings, the road is newly asphalted. Size 19m x 26m (500 square meters)2nd line from the newly connected road from DavitashenTranslated from Armenian",Nov-25-2022_00-27,,https://list.am/en/item/18376075
Agricultural,4600 sq.m.,Kotayk › Abovian,"$26,000",USD,"HURRY! It is located in Akunk village, Kotayk marz.There is no problem with irrigation, the water passes through the soil.AkunqumHoxataracTranslated from Armenian",Nov-25-2022_00-27,,https://list.am/en/item/16271524
For Residential Development,1100 sq.m.,Kotayk › Kanakeravan,"$20,000",USD,"Land near the house, wonderful view to Masis mountain. And City of Yerevan.Translated from Armenian",Nov-25-2022_00-27,,https://list.am/en/item/17619366
For Residential Development,1500 sq.m.,Kotayk › Zovk,"$25,000",USD,"Հողատարածքը գտնվում է Կոտայքի մարզի՝ գ. Զովքում, ընդհանուր մակերեսը 1500ք. Մ։",Nov-25-2022_00-27,,https://list.am/en/item/11492998
Agricultural,"12,747 sq.m.","Երիտասարդական փողոց 1, Գագարին","$12,000",USD,"1 hectare 27ths of hard land near the Sevan highway, negotiable, not urgent... The address is not written correctly, you can look it up on the map... You can also exchange the car for an additional fee.Translated from Armenian",Nov-25-2022_00-27,,https://list.am/en/item/18041336
For Residential Development,930 sq.m.,Kotayk › Nor Hachen,"$52,500",USD,"There is a 100 square meter house foundation on the plot, the basement is 2.5m high, electricity, drinking and irrigation water. Gas and sewer very close. I will exchange an apartment or commercial space for a shop in Yerevan.Translated from Armenian",Nov-25-2022_00-27,,https://list.am/en/item/17778106
For General Purpose,1500 sq.m.,Kotayk › Zovuni,"$30,000",USD,There is light water and Several houses nearby.Suitable for and home and agricultural activities.Translated from Armenian,Nov-25-2022_00-27,,https://list.am/en/item/8978831
For Residential Development,480 sq.m.,Kotayk › Hrazdan,"2,000,000 ֏",AMD,"Gas, electricity, water are not far from the land, there are residential houses nearbyTranslated from Armenian",Nov-25-2022_00-27,,https://list.am/en/item/17955635
For Residential Development,1200 sq.m.,Kotayk › Arzakan,"$8,500",USD,Продаётся земля.По докам 12 соток а по факту больше. Есть вода питьевая и возможность подключение на эленергию. По всем вопросам звоните пишите,Nov-25-2022_00-27,,https://list.am/en/item/18181156
Agricultural,4820 sq.m.,"Erevanyan street, Yeghvard","$12,700",USD,"The land is located in Yeghvard. 1 km encom to the right from the main bridge. Exchange with a car that matches the price. The price is negotiable, hurry! Also exchange.Translated from Armenian",Nov-25-2022_00-27,,https://list.am/en/item/17562612
For Residential Development,400 sq.m.,Kotayk › Kasagh,"10,500,000 ֏",AMD,"400 square meters of land near the house for sale in the newly built district of Kasakh community, near the red schoolTranslated from Armenian",Nov-25-2022_00-27,,https://list.am/en/item/15690178
For Residential Development,900 sq.m.,Kotayk › Kasagh,"38,000,000 ֏",AMD,"900 square meters of land near the house for sale in Mush district, Kasakh community, gas, water, electricity, fenced;Translated from Armenian",Nov-25-2022_00-27,,https://list.am/en/item/15776115
For Residential Development,1000 sq.m.,Kotayk › Garni,"$25,000",USD,"1000 sq. M. Is for sale in the CENTER of GARNI village, very close to YEREVAN. M plot. The plot is located on the road to Geghard, close to the temple. It is a comfortable and cozy place, suitable for building a summer house. The land has a blue sky, a green road, fertile soil, fruit trees (apple, cherry, poppy, plum, etc.), a favorable location, and has the possibility of gas, light, and water. There is a residential house right next to it, which is separated by a wall.It also has a small cabin (домик) Can only be exchanged for money. Call for questions.H. According to the legend, there are Treasures stored in a jar under one of the trees in the middle of the land, but we won't touch it, let the pruning be yours;)H. G. C The owner of the land: I am a villager, and if you buy the land, you can be sure that I will help in matters related to the village and the land to the best of my ability.Translated from Armenian",Nov-25-2022_00-27,,https://list.am/en/item/17954942
For General Purpose,2700 sq.m.,Kotayk › Garni,"$30,000",USD,"A 2700 sq. M. Property is for sale in the village of Garni, close to YEREVAN. A plot of land with an area of m. The plot is located 1 km from the center of the village, in the area called ""chimanner"", in a very calm, quiet atmosphere. The land offers a beautiful view of the village, there are residential houses in the neighborhood on 2 sides. The land is distinguished from others by the fact that it is provided with PERMANENT IRRIGATION water (that is, there is irrigation water in the garden at any time of the day), it is fenced on all sides, it is a very convenient place. APARTMENT-SUMMER to build. There is no problem in terms of communication, almost everyone is available. The land is mainly planted with apple trees, but there are also other fruit trees of different types and tastes, more than 90% of which are young trees and give as much harvest as is required of them.Call for questions, I will be happy to answer.Translated from Armenian",Nov-25-2022_00-27,,https://list.am/en/item/18033530
For Residential Development,1220 sq.m.,"Mush District, Yerevan","51,000,000 ֏",AMD,"1220 square meters for sale in the Kasakh Mush district, in the neighborhood of residential houses, walled on both sides... Front part 24 meters.1 square meter - $100Translated from Armenian",Nov-25-2022_00-27,,https://list.am/en/item/17855766
For Residential Development,1100 sq.m.,Kotayk › Zovuni,$160,USD,"Land for sale, stone fence, 4 sides, front part, 28 m in the best part of the cool ground, communications are very close (3 meters), with new gates, 12 streets, night lighting, asphalt road, 30 m from the main road, I will sell halfTranslated from Armenian",Nov-25-2022_00-27,,https://list.am/en/item/16090987
