Type,Land Area,Address,Price,Currency,Description,Datetime,Service Lines,Links
For Residential Development,1000 sq.m.,"Բագրևանդի 45-րդ փողոց 18, Ջրվեժ","$120,000",USD,"Land near the house is for sale, Jrvezh, Bagrchand A district, on the 45th street. Drinking water, there is electricity inside. Gas, irrigation water nearby. Fenced, perennial fruit trees. There is an unfinished house, a basement, 3 rooms. The land is fertile, it has a natural slope to the south. There was no construction garbage, this is because I saw how the big holes around were leveled. I am the owner. A little further on is a newly built kindergarten, a few streets up in the Smart City district. Outside the city, quiet environment in the city. Bagrevand, Bagrevand, Jrvej, Jrvezh:Translated from Armenian",Nov-25-2022_00-43,,https://list.am/en/item/17013664
For Residential Development,317 sq.m.,Yerevan › Avan,$160,USD,"Land for sale: G. On Paruyr Sevak Street 20 in the newly built district of Arinji, very close to Avan Babajanyan Street. 317 square meters: 16.10 front, 19.70 m long. I am the owner.The land is located behind the Avan-Arinji gas station, in the elevated part. Water and gas are being drawn.Translated from Armenian",Nov-25-2022_00-43,,https://list.am/en/item/16450916
For Residential Development,1147 sq.m.,"Silikyan 7th street, Yerevan","$175,000",USD,A plot of land for sale in Silikyan residence. Parispat... Half-burnt building. Mak 1147 sq. Apartment 140 sq...Translated from Armenian,Nov-25-2022_00-43,,https://list.am/en/item/14820632
For Residential Development,500 sq.m.,Yerevan › Shengavit,"$4,950",USD,I exchange the area with an adequate car.Located in Kharberd dachasIn the district on 20th street.Wonderful view to Mount Masis.Communication is very close.Translated from Armenian,Nov-25-2022_00-43,,https://list.am/en/item/17898142
For General Purpose,1000 sq.m.,"Շրջանցիկ Թունել փողոց 10/4, Երևան","$26,000",USD,"Bypass tunnel, village plot in Korea Dzor district, at the last stop of 39_, straight flat area, nearby there is a shop, kindergarten, bus stop,(there is a high voltage nearby NOT OWNED! )Translated from Armenian",Nov-25-2022_00-43,,https://list.am/en/item/17798156
For Residential Development,500 sq.m.,Yerevan › Ajapnyak,"$35,000",USD,Line 2 of Ashtarak highwaya little above Vahagni district500 square meters near the housefenced on one sidewater is drawn into the soilthere is lightnear Vivaro's new buildingsI will cooperate with brokersTranslated from Armenian,Nov-25-2022_00-43,,https://list.am/en/item/15674078
For Residential Development,600 sq.m.,Yerevan › Avan,"$60,000",USD,"PRICE is final, I won't fight. The real market value of the land is written, it is predicted that the price of 1 square meter will reach 120 dollars in a year.Fenced land in Duryan district of Avan (Avan Arinj, Teryan 5th street), with a beautiful view of the city, 25*24 meters. All communications are nearby, the current passes directly near the wall. It is fenced, there is also a construction permit for building a house in European style (it will be given free of charge, only for the project he paid 500 thousand drams, see in the photos) In other words, if you like the project, you can start the construction work at any time. The plot of land is located on the road, only 400 meters from the asphalt, the 400 meters to the plot is a flat dirt road, there is also a road by the Tsirani restaurant. According to the urban development plan of Yerevan, a road will be built next to the Avan hospital to the Tsirani restaurant, which passes right next to the plot of land. The structure of the land is such that it can be divided into two equal parts and two townhouses can be built.Vahan Teryan district, 5th street, 2nd lane. The sale is possible in cryptocurrency. I am the owner of the land, not a broker.Земеленный участок с продается. All communications are nearby, (Light, Water, Sewerage) electricity runs directly near the fence. The plot is fenced. There is a permission to build a house. He paid 500 thousand for the project. Драм, проект дома на фотография) Plot on the road, exit to restaurant Tsirani. Ability to pay with cryptocurrency.Translated from Armenian",Nov-25-2022_00-43,,https://list.am/en/item/17654024
For Residential Development,500 sq.m.,"Նուբարաշենի Բ10 թաղամաս, Երևան","4,100,000 ֏",AMD,"500 square meters for sale. Land. (close to home privatized) Nubarshen. There is the possibility of water, electricity and gas, call for detailed information. The actual cadastral value of this year is 5,750,000 hh. AMD It is possible to exchange the car for an additional fee.Translated from Armenian",Nov-25-2022_00-43,,https://list.am/en/item/18034070
For Residential Development,230 sq.m.,"Gyulbenkyan street Deadlock, Yerevan","$160,000",USD,"Close to home, smooth, privatizedTranslated from Armenian",Nov-25-2022_00-43,,https://list.am/en/item/13182665
For Residential Development,2080 sq.m.,"Mush District, Yerevan","$260,000",USD,"Near Karmir Khach, in Mush district, a plot of land near the house is for sale.• 3 sides of the land are fenced with basalt base and tuff stone (from 3 to 5 meters high)• 100 cars were filled with soil.• All communications are available in the land: Electricity, gas, permanent water.• The area offers an incredibly beautiful view of Mount Ararat.For other details, write or call the indicated numbers.The land is shown with a real estate showing contract.Service commission: 2% of sale price.Code MC112Translated from Armenian",Nov-25-2022_00-43,,https://list.am/en/item/18193398
For Industrial Use,8000 sq.m.,"9-րդ փողոց 71/4, Երևան","$410,000",USD,"Two adjacent land plots are for sale, with an area of 5000 and 3000 sq. M., a former stone workshop, suitable for different types of business activities. It is provided with irrigation and drinking water, three-phase electricity, gas pipeline passes through the area. It is possible to sell it separately.It is possible to rent it.Translated from Armenian",Nov-25-2022_00-43,,https://list.am/en/item/17456940
For Residential Development,1750 sq.m.,"Դավիթ Մալյան փողոցի նրբանցք 1, Երևան","$250,000",USD,"Land is for sale in Nor Nork, intended for residential buildings.• The area is 1750 square meters. Area, separated by a network.• Necessary communications are nearby.For other details, write or call the mentioned numbers.The land is shown under the real estate display contract.Service commission - 2% of the sale price.Code GC044Translated from Armenian",Nov-25-2022_00-43,,https://list.am/en/item/17640025
For Residential Development,3200 sq.m.,"Gogol street, Yerevan","$1,800,000",USD,Zeytun Gogol street1st lineIt is possible to build a buildingwide front1 square meter = $ 500Translated from Armenian,Nov-25-2022_00-43,,https://list.am/en/item/13840645
For Residential Development,1000 sq.m.,"Վահան Տերյանի փողոց 3, Երևան","$90,000",USD,Avan:Vahan Teryan str1000 square meters25 meters frontageClose to the roadClose to KominakstiaCode T-62Translated from Armenian,Nov-25-2022_00-43,,https://list.am/en/item/14468649
Agricultural,2700 sq.m.,"Շիրակի փողոց 45/58, Երևան","$45,000",USD,Land for sale near the red hillTranslated from Armenian,Nov-25-2022_00-43,,https://list.am/en/item/17686039
Agricultural,6500 sq.m.,Yerevan › Shengavit,"7,000,000 ֏",AMD,"C. A plot of land with water, has an irrigation system in Aintap.40.105571, 44.454156Translated from Armenian",Nov-25-2022_00-43,,https://list.am/en/item/18049958
For Public Buildings,7000 sq.m.,"Bagrevand street, Yerevan","$3,500,000",USD,"For sale: 7000 sq. M. Land on Bagrevandi Street, the purpose of the land is for public and residential construction, 4 sides of the land are roads.The cost of 1 square meter of land is 500 USD.Translated from Armenian",Nov-25-2022_00-43,,https://list.am/en/item/16767055
For Residential Development,2000 sq.m.,Yerevan › Avan,"$180,000",USD,"2000 square meter plot of land in Avan Duryan district, 5th row, for sale. Reach communications. The size of the plot is 50*40.Code 0010022Translated from Armenian",Nov-25-2022_00-43,,https://list.am/en/item/18363120
For Residential Development,2000 sq.m.,Yerevan › Avan,"$160,000",USD,A corner plot of 2000 square meters is for sale in Vahan Teryan Elite district. The land offers a beautiful view of the Aragats Ara and Hatis mountains. The land has a 25*80*25 road on 3 sides. Communications are available.Code 001007Translated from Armenian,Nov-25-2022_00-43,,https://list.am/en/item/18127643
Agricultural,1500 sq.m.,"Bagrevand street, Yerevan","$110,000",USD,A fenced land with a total area of 1500 square meters is for sale in Bagrand district. The land is of rural significance as arable land. Make it possible for land to be used as a home. It is very convenient to build as a private house. The front part is 21 m. For more information call: HaykCode 7011Translated from Armenian,Nov-25-2022_00-43,,https://list.am/en/item/17069817
For Residential Development,1000 sq.m.,Yerevan › Ajapnyak,"$135,000",USD,"A plot of land for residential buildings is for sale in Ajapnyak G-1 district. The area of the land is 1000 square meters, and the frontage is 38 meters. For more information call. EdgarCode 1275Translated from Armenian",Nov-25-2022_00-43,,https://list.am/en/item/17352308
For Residential Development,800 sq.m.,Yerevan › Ajapnyak,"$160,000",USD,"Land for sale in Ajapnyak, G-1 district. The land is provided with communal facilities. The front part of the land is 25 m. There is also a half-built building on the land, the area of which is 150 square meters. Land is the first line. For more information call: EdgarCode 1076Translated from Armenian",Nov-25-2022_00-43,,https://list.am/en/item/16769500
For Residential Development,430 sq.m.,"Qeri street, Yerevan","$170,000",USD,"Land near the house on Qeru street for sale. There is a small building on the land, subject to demolition. The front part of the land is 9 m. For details, call: EdgarCode 1075Translated from Armenian",Nov-25-2022_00-43,,https://list.am/en/item/16909937
For Residential Development,600 sq.m.,"Tairov street, Yerevan","$170,000",USD,"A plot of land intended for residential buildings is for sale in the Center. It is 600 square meters, but it has the possibility to add 620 square meters. It is equipped with all utilities, has two entrances (on 25x60) and an orchard. There is also an old building that is subject to demolition. For more information call. NarineCode 3232Translated from Armenian",Nov-25-2022_00-43,,https://list.am/en/item/18077187
For Residential Development,300 sq.m.,"Sose street, Yerevan","$190,000",USD,Land is for sale on Sose street. There is a state building on the land. The front part of the land is 10 m. It also has a garage. Call for details. HaykCode 7019Translated from Armenian,Nov-25-2022_00-43,,https://list.am/en/item/16910132
For Residential Development,2000 sq.m.,"Duryan street, Yerevan","$300,000",USD,"A plot of land near the house is for sale in Avan. It is 2000 square meters, the facade is 50x40. The price of 1 square meter is 150 USD. For more information call. NarineCode 3162Translated from Armenian",Nov-25-2022_00-43,,https://list.am/en/item/17525897
