Type,Land Area,Address,Price,Currency,Description,Datetime,Service Lines,Links
For Residential Development,3500 sq.m.,Armavir › Echmiadzin,"$14,000",USD,Վաճառվում է կիսակառույց տնամերձ հողատարածքԱրմավիրի մարզ գյուղ Նորակերտ Երևանից 15 կմ հեռավորություն️Մակերեսը 2500 քմ գյուղ նշանակության1000 քմ տնամերձ առկա է ջուր հոսանք և գազ սակարկելի,Nov-25-2022_00-54,,https://list.am/en/item/18214454
For Public Buildings,80 sq.m.,"Sahmanapahner Street, Armavir","$10,000",USD,"The area is located on the 1st line of the road, in front of the 2nd 5-storey residential building in front of the military unit, at 47/4, the front part is 10 m. Negotiable:Translated from Armenian",Nov-25-2022_00-54,,https://list.am/en/item/17652821
Agricultural,"30,000 sq.m.","Երևանյան խճուղի 15, Մերձավան","$125,000",USD,"30,000 (3 hectare) flat agricultural land for sale in Merdzavan (on the main road to the 3rd village), 400 meters from the main road (asphalt), with all communal facilities, main stream (canal) passes right next to the land, the whole land is irrigated Drip system. Suitable for a number of business activitiesTranslated from Armenian",Nov-25-2022_00-54,,https://list.am/en/item/17882412
For Residential Development,660 sq.m.,"Admiral Isakov Avenue, Tairov","$27,000",USD,"Flat for sale in Tairov, newly built neighborhood, one side fenced, 17.5 meter frontage, with all utilitiesTranslated from Armenian",Nov-25-2022_00-54,,https://list.am/en/item/18038254
For Residential Development,1200 sq.m.,Armavir › Armavir,"1,200,000 ֏",AMD,"Home village in Bambakashat, next to the church. Water, gas pass by. There are 4 fruit-bearing apricots. Details by call.Translated from Armenian",Nov-25-2022_00-54,,https://list.am/en/item/17686002
Agricultural,4000 sq.m.,"Jivani street, Armavir","$50,000",USD,The area is suitable for cold storage and mischief.It is located in Aygeshat village.Translated from Armenian,Nov-25-2022_00-54,,https://list.am/en/item/18373607
For Residential Development,1000 sq.m.,Armavir › Echmiadzin,"2,500,000 ֏",AMD,"Mrgastan village is a land near the house, it has irrigation water.Possibility of drinking water, electricity and gas, residential area and very quiet, 50 meters from the stone fence.For other questions you can call.Translated from Armenian",Nov-25-2022_00-54,,https://list.am/en/item/16493135
Agricultural,1200 sq.m.,Armavir › Armavir,"$7,000",USD,Land near the house with about 40 productive cherry trees. Price negotiableTranslated from Armenian,Nov-25-2022_00-54,,https://list.am/en/item/18296239
Agricultural,"10,000 sq.m.",Armavir › Echmiadzin,"$8,000",USD,Arable land. Call for questionsTranslated from Armenian,Nov-25-2022_00-54,,https://list.am/en/item/18296227
Agricultural,"10,000 sq.m.",Armavir › Armavir,"$30,000",USD,"Apricot orchard for sale at the beginning of Myasnikyan village, Armavir region. (1 line) with an area of 1 hectare. There are 100 apricot trees.250-peachseparate irrigation system and no water problem at all. Well-kept garden.Translated from Armenian",Nov-25-2022_00-54,,https://list.am/en/item/17411588
For Residential Development,1080 sq.m.,Armavir › Bambakashat,"$5,500",USD,"A plot of land near the house is being exchanged, 3 km away from Khoktemberyan, at the beginning of Bambakashat community.Exchangeable with a Mercedes or Toyota car, possibly for an additional fee from us.Meaning: Homely, has fruit trees and a vineyard.Exchange for a car is also possible.Translated from Armenian",Nov-25-2022_00-54,,https://list.am/en/item/17776294
For Residential Development,1884 sq.m.,Armavir › Armavir,"2,000,000 ֏",AMD,"Շտապ վաճառվում է Ջանֆիդա գյուղում (46-րդ փողոց 152 հողամաս) 1884 քմ․ սեփականաշնորհված հողատարացք կիսաշար շինությունով, հիմքը բետոնյա, երկու տակ, երեք շար շարած։ Հողատարածքում առկա է պտղատու ծառեր, ոռոքման ջրի խնդիր չկա։ Շատ շտապ է։ Արմավիր, Հոկտեմբերյան, Ջանֆիդա, Հողատարածք, Տուն, Այգի",Nov-25-2022_00-54,,https://list.am/en/item/16751447
For Residential Development,880 sq.m.,Armavir › Merdzavan,"10,000,000 ֏",AMD,"Land adjacent to Yerevan in Merdzavan, 880m exchange for a car800 m of land near the house in Sevan, at the top of the internal Shorzha highway, I will exchange for a car or carsTranslated from Armenian",Nov-25-2022_00-54,,https://list.am/en/item/18279935
For General Purpose,2600 sq.m.,"Mesrop Mashtots street 65, Vagharshapat","$6,000",USD,For more information callTranslated from Armenian,Nov-25-2022_00-54,,https://list.am/en/item/17973510
For General Purpose,1500 sq.m.,Armavir › Argavand,"$20,000",USD,"Land in Argavand On the banks of the Hrazdan River, next to a police school, it is possible to exchange with a carHe and $ 450 per square meter, I will exchange it for a carTranslated from Armenian",Nov-25-2022_00-54,,https://list.am/en/item/16307963
For General Purpose,200 sq.m.,Armavir › Merdzavan,"$19,000",USD,"A plot of land for sale, total 200 square meters, of which 90 square meters is the building. It has 24-hour drinking water, electricity, the building is residential. Working restaurant business.Translated from Armenian",Nov-25-2022_00-54,,https://list.am/en/item/18372962
Agricultural,"11,000 sq.m.","1-ին փողոց 1, Մայիսյան","$8,500",USD,"1.1 hectare alfalfa field for sale in Metsamor. Irrigation water is available. Land in Armavir region, Metsamor MayTranslated from Armenian",Nov-25-2022_00-54,,https://list.am/en/item/17539531
For Residential Development,"20,000 sq.m.","Էջմիածին փողոց 1, Պտղունք","$200,000",USD,A plot of land near the house is for saleThe cost of a square meter is ten dollars.It is thirty thousand square metersThere are no fruit treesThird lineTranslated from Armenian,Nov-25-2022_00-54,,https://list.am/en/item/18308333
For Residential Development,890 sq.m.,"Улица Мусалера 9, Птхунк","$22,000",USD,"Газ, вода и поливная вода защищены с обеих сторон.500 метров от трассы Ереван-Эчмиадзин. Whatsapp + 7-980-000-0608",Nov-25-2022_00-54,,https://list.am/en/item/17666366
Agricultural,"2,400,000 sq.m.",Armavir › Armavir,"$1,200,000",USD,"Գյուղատնտեսական նշանակության հողեր, պատրաստի այգիներ։ Մեկ ք․մ․ արժեքը՝ սկսած 0,15 ԱՄՆ դոլարից մինչև 4 ԱՄՆ դոլար։ Ջերմոցի կամ այգու հիմնում։Земли сельскохозяйственного назначения, готовые сады. Стоимость одного квадратного метра от 0,15 долларов США до 4 долларов США. Основание теплицы или сада.Agricultural land, gardens. Price for one square meter from $0.15 to $4. Establishment of greenhouse or garden.",Nov-25-2022_00-54,,https://list.am/en/item/17456959
For Residential Development,1040 sq.m.,Armavir › Shahumyan,"$8,000",USD,"Gas, water and electricity are located nearby... Shauhmyan villageArmavir marzTranslated from Armenian",Nov-25-2022_00-54,,https://list.am/en/item/18271213
Agricultural,7000 sq.m.,Armavir › Shahumyan,"$13,000",USD,For agricultural purposes... Jur kadz... Shahumyan villageArmavir marzTranslated from Armenian,Nov-25-2022_00-54,,https://list.am/en/item/18271212
Agricultural,"12,000 sq.m.",Armavir › Arshaluys,"$35,000",USD,Հոկտեմբերյանի ճանապարին 1 գիծ 60 մետր ճակատ հնարավոր է մեքենա մնացածը փող Արշալույսի տրաֆարետից մոտ 800 մ հերավորոպթյան վրա հնարավոր է օգտագործել բիզնես նպատակով,Nov-25-2022_00-54,,https://list.am/en/item/17871804
Agricultural,9000 sq.m.,Armavir › Musaler,"$50,000",USD,"9000 square meters of agricultural land is for sale in Musaler, communications are available. The land is close to the road.Code 1325Translated from Armenian",Nov-25-2022_00-54,,https://list.am/en/item/18046204
For Residential Development,405 sq.m.,Armavir › Echmiadzin,"$23,000",USD,"Продается земельный участок площадью 405 кв. М, рядом со спортивной школой, Чаренца земельный участок номер 529,земля притизированная, коммуникации рядом, Реальному покупателю -реальный торг.Также рассматривается обмен на автомобиль.",Nov-25-2022_00-54,,https://list.am/en/item/18260988
For Residential Development,1000 sq.m.,Armavir › Shahumyan,"$16,000",USD,Located in Eshahumyan villageAll communications are availableTranslated from Armenian,Nov-25-2022_00-54,,https://list.am/en/item/16649115
Agricultural,2000 sq.m.,Armavir › Arevashat,"$4,800",USD,"VERY URGENT, NEGOTIABLE!Adjacent to the city, only 15 kilometers from YerevanYou can also call the same mobile numberTranslated from Armenian",Nov-25-2022_00-54,,https://list.am/en/item/18094452
For General Purpose,7500 sq.m.,Armavir › Musaler,"$30,000",USD,The land is located in Musaler village. The water and gas line is in front of the ground. Suitable for building a greenhouse.Call the viber or vatsap of the mentioned phone number.Translated from Armenian,Nov-25-2022_00-54,,https://list.am/en/item/14348614
For Residential Development,1000 sq.m.,Armavir › Metsamor,"$3,000",USD,The land is located in a horticultural (dacha) near the town of Metsamor.Translated from Armenian,Nov-25-2022_00-54,,https://list.am/en/item/17263519
For Residential Development,800 sq.m.,Armavir › Metsamor,"$6,000",USD,You can object to the exchange of land near Metsamor 2 and a plot of land very close to the city.Translated from Armenian,Nov-25-2022_00-54,,https://list.am/en/item/16190488
Agricultural,2600 sq.m.,Armavir › Geghakert,"$2,700",USD,"URGENT Arable land (with water) for sale in Geghakert village of Armavir marz. Area: 2,600 m2.Cadastral code 123-004For details, call the indicated phone number.Translated from Armenian",Nov-25-2022_00-54,,https://list.am/en/item/17977768
Agricultural,1000 sq.m.,"Մեսրոպ Մաշտոցի փողոց 22, Գեղակերտ","$4,800",USD,"A land near the house with an area of 1,000 m2 is for sale in Geghakert village, Armavir region. Address: Raffi street apt. 30. Cadastral code: 060-015.For all questions you can call the mentioned phone number.Translated from Armenian",Nov-25-2022_00-54,,https://list.am/en/item/17977766
For Residential Development,405 sq.m.,Armavir › Echmiadzin,"$32,000",USD,"A 405 square meter land plot is for sale in Echmiadzin, on Charents 1st line. All the communications are attached.Code 17308Translated from Armenian",Nov-25-2022_00-54,,https://list.am/en/item/17859724
For Residential Development,600 sq.m.,Armavir › Echmiadzin,"$70,000",USD,Էջմիածնի Արամ Մանուկյան թաղամասում վաճառվում է կիսակառույց 600ք պարսպապատ հողով /թղթով՝ 390ք/առկա է տան հիմքԿոդ 14982,Nov-25-2022_00-54,,https://list.am/en/item/11932494
For Residential Development,2000 sq.m.,Armavir › Haykashen,"$8,000",USD,2000 sq. M. Land near the house for sale in Haykashen village of Etchmiadzin on the main road for details call price negotiableTranslated from Armenian,Nov-25-2022_00-54,,https://list.am/en/item/17345262
Agricultural,"10,000 sq.m.",Armavir › Haykashen,"$9,000",USD,"1 hectare of arable land is for sale in Haykashen village, there is a water supply line. For more information call. NegotiableTranslated from Armenian",Nov-25-2022_00-54,,https://list.am/en/item/17561990
For Residential Development,1000 sq.m.,"Հաղթանակի փողոց 24, Ամբերդ","$10,000",USD,Land near the house for sale 1000 square meters stone wall inside building drinking water drawn + irrigation Armavir marz 30 km from Yerevan or exchange. Apartment house paid by me. A former French house in the village of AmberdTranslated from Armenian,Nov-25-2022_00-54,,https://list.am/en/item/18345576
