Type,Land Area,Address,Price,Currency,Description,Datetime,Service Lines,Links
For Residential Development,800 sq.m.,Tavush › Dilijan,"$21,000",USD,A plot of land with a beautiful view is for saleTranslated from Armenian,Nov-25-2022_01-02,,https://list.am/en/item/16992198
For Residential Development,1400 sq.m.,Tavush › Bagratashen,"2,500,000 ֏",AMD,"Land near the house, according to the plan of the house in the certificate. The first floor is built.Translated from Armenian",Nov-25-2022_01-02,,https://list.am/en/item/17939678
For Residential Development,800 sq.m.,Tavush › Ijevan,"$16,000",USD,"Urgent, Urgent, Urgent.Translated from Armenian",Nov-25-2022_01-02,,https://list.am/en/item/15706221
For Residential Development,600 sq.m.,Tavush › Berd,"$1,200",USD,It is fenced; the surroundings are inhabited; current; gas water can be passed nearby.Translated from Armenian,Nov-25-2022_01-02,,https://list.am/en/item/18162213
For General Purpose,2750 sq.m.,Tavush › Dilijan,"$24,000",USD,Located in Goshavank village Near the land ՚ Located in nature. He exchanges with a carTranslated from Armenian,Nov-25-2022_01-02,,https://list.am/en/item/15949033
For Residential Development,600 sq.m.,"Kalinini street, Dilijan station","$33,000",USD,"I am selling a land of 600-700 square meters. The land is located in c. Dilijan, Kalinin str. 1 lane 50 houses. The entrance will be from the beginning of Andranik street. Price is negotiable.Translated from Armenian",Nov-25-2022_01-02,,https://list.am/en/item/17821781
For Residential Development,600 sq.m.,Tavush › Dilijan,"$12,000",USD,The land is located in Hovk district of Dilijan.Translated from Armenian,Nov-25-2022_01-02,,https://list.am/en/item/18212663
For Residential Development,1400 sq.m.,"Maksim Gorky Street, Դիլիյան","$100,000",USD,Located next to the Central BankTranslated from Armenian,Nov-25-2022_01-02,,https://list.am/en/item/17961568
For Residential Development,900 sq.m.,"Գայի փողոց 76, Դիլիջան","$50,000",USD,"It is located near the forest, there is electricity, water, gas, sewerage. There is a basis for building a house on the land, two small houses are convenient to live together. There is an asphalt road in the yard. Suitable for building a cottage or house. There are fruit trees.Translated from Armenian",Nov-25-2022_01-02,,https://list.am/en/item/16688047
For Residential Development,650 sq.m.,Tavush › Ijevan,"$5,000",USD,Exchange with 1 or 2-room apartmentTranslated from Armenian,Nov-25-2022_01-02,,https://list.am/en/item/15805947
For Public Buildings,30 sq.m.,"Erevanyan street, Ijevan","$3,000",USD,Վաճառվում է սեփականաշնորհված 30 ք. Մ հողատարածք ք. Իջևանի Գետահովիտ համայնքում...Կարող է ծառայել ինչպես առևտրային այնպես էլ օֆիսային տարածք...,Nov-25-2022_01-02,,https://list.am/en/item/16609403
For Residential Development,636 sq.m.,"Kalinini street 5, Dilijan station","$55,000",USD,Продаётся земля с маленьким домом и с гаражом есть возможность увеличить дом есть стена с зади дома улица Калинина не далеко от центра. Папанино. Кому интересно звоните или пишите я вам отвечу Цена договорная.,Nov-25-2022_01-02,,https://list.am/en/item/17755473
For Residential Development,2850 sq.m.,Tavush › Gosh,"$44,000",USD,"Land for sale in Nerkin Gosh, distance from Yerevan is 115 km. The size of the land: The land is located near the ground, it is suitable for a guest house, a hotel for a recreation area, the distance from Goshavank is 4 km, 8 km from Gosh lake.In the lap of nature, a convenient option to enjoy your rest in the fresh air.Translated from Armenian",Nov-25-2022_01-02,,https://list.am/en/item/17898176
For Residential Development,600 sq.m.,"Hovq 50, Dilijan","9,000,000 ֏",AMD,Land near the house with a beautiful view of the forestTranslated from Armenian,Nov-25-2022_01-02,,https://list.am/en/item/17076973
For General Purpose,1425 sq.m.,"Sayat-Nova Street, Dilijan station","$230,000",USD,"Վաճառվում է հողատարածք (կից եռահարկ առանձնատուն) Դիլիջանի Սայաթ-Նովա փողոցում։Հողատարածքը գտնվում է Աղստև գետի ափին։Շատ հարթ և լայնարձակ հողատարածք է, որը հարմար է լայնամասշտաբ պրոեկտների իրականացման համար։Գինը 230 հազար Ամերիկյան դոլար:Մանրամասների համար խնդրում եմ զանգահարել նշված հեռախոսահամարով։Անիմաստ մեկնաբանությունների համար խնդրում եմ չզանգահարել և չանհանգստացնել։Գինը ուսումնասիրված է շուկայում։",Nov-25-2022_01-02,,https://list.am/en/item/18364685
For Residential Development,805 sq.m.,Tavush › Dilijan,"$29,000",USD,"(Code 08/ 175) 805 sq/m plot of land in Dilijan city for urgent sale, purpose: Settlements, purpose of use: Residential development, type of right: Ownership. The plot has a beautiful view and gas, water and electricity are located right next to the plot, the price is 29,000 USD. The price is final. Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with the real estate agency. Don't write a letter, call for all discussions. Dear buyers, the nature of the work is such that the agency does not provide a specific address over the phone. We hope you will be understanding. Citizens who speak in munat or do not answer calls, do not call, we do not work with you. I repeat once again, no address is provided over the phone.Code 08-175Translated from Armenian",Nov-25-2022_01-02,,https://list.am/en/item/18320729
For General Purpose,1200 sq.m.,"Իվանովա փողոց 28, Դիլիջան","$100,000",USD,"Land for sale c. In Dilijan. The area is suitable for residential or commercial construction. Electricity is available in the area, other utilities are nearby. The area is located near the forest. Price negotiableTranslated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/18110002
For General Purpose,1000 sq.m.,Tavush › Dilijan,"$15,500",USD,"The land is located in Hovk, there is a cattle barn, there is a small residential house next to the barn, if you have any questions, write or call, the land is property, also an exchange, I will listen to offers with a car as well.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/16180828
For General Purpose,600 sq.m.,Tavush › Dilijan,"$50,000",USD,"Located in Andranik district, 600 square meters is suitable for a private house or guest house, call for details.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/18130720
For Residential Development,650 sq.m.,Tavush › Ijevan,"$9,500",USD,"(Code 08 /150) 650 sq/m plot of land for urgent sale in the city of Ijevan, in the area called ""Kholarker"", intended purpose: Residential, operational purpose or plot: Residential development, type of registered right: Ownership. The land has electricity (subscription) and water is available. The land has a beautiful view, the price is USD 9,500 (negotiable) Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with the real estate agency. Don't write a letter, call for all discussions.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17802478
For Residential Development,600 sq.m.,Tavush › Dilijan,"7,000,000 ֏",AMD,"(Code 08/ 174) 600 sq/m plot of land for sale in Dilijan city, purpose: Settlements, purpose of use: Residential development, type of right: Ownership. The plot offers a beautiful view, the price is AMD 7,000,000. Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with the real estate agency. Don't write a letter, call for all discussions. Dear buyers, the nature of the work is such that the agency does not provide a specific address over the phone. We hope you will be understanding. Citizens who speak in munat or do not answer calls, do not call, we do not work with you. We repeat once again, no address is provided over the phone.Code 08-174Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/18114724
For Residential Development,620 sq.m.,"Մյասնիկյան փողոց 76, Դիլիջան","$40,000",USD,One of the best plots in an elite district.Translated from Armenian,Nov-25-2022_01-03,,https://list.am/en/item/18159344
For Public Buildings,400 sq.m.,Tavush › Noyemberyan,$400,USD,It is located in the center of the city of November in front of a supermarket. On the main road between Armenia and Georgia. The front part is 40 meters from the main road.Translated from Armenian,Nov-25-2022_01-03,,https://list.am/en/item/18284511
Agricultural,3000 sq.m.,Tavush › Ijevan,"$5,000",USD,"3000 square meters under water, located in Lusadzor village of Ijevan. Exchange for a carTranslated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17957683
For Residential Development,570 sq.m.,Tavush › Dilijan,"$40,000",USD,"Վաճառվում է սեփականաշնորհված հողատարածք Դիլիջանում։ Գեղատեսիլ վայրում, 80ք/մ շինությունով։Հարմար է առանձնատուն կամ հանգստյան գոտի կառուցելու համար։ Մշտական ջուր, գազ, լույս։ Գտնվում է Աղստև գետի ափին։Գինը սակարկելի։",Nov-25-2022_01-03,,https://list.am/en/item/16274375
For Residential Development,870 sq.m.,"5-րդ փողոց 11, Գետափնյա","$60,000",USD,"Very urgentlySaralanji street, DilijanIn front of Dilijan ResortNegotiableTranslated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/18282764
For Residential Development,2500 sq.m.,Tavush › Dilijan,"$29,000",USD,"Land for sale in Teghut village of Dilijan community, 8 km from Dilijan, 2500 square meters privatized, electricity and gas next to it, water drawn, there are popok, plum, apple trees, price: $32,000Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/16412215
