Type,Construction Type,Floor Area,Floors in the Building,Number of Rooms,Number of Bathrooms,Furniture,Garage,Renovation,Land Area,Address,Price,Currency,Description,Datetime,Facilities,Service Lines,Appliances,Links
House,Stone,450 sq.m.,1,3,1,,,Major Renovation,300 sq.m.,"Շահումյան 1-ին նրբանցք 1, Արմավիր","$66,000",USD,"A private house for sale at 1 Shahumyan lane, 5th house. Completely renovated, with constant hot and cold water, energy-saving heating system, new kitchen furniture, rooms are furnished, has a large swimming pool, fertile plot.Translated from Armenian",Nov-24-2022_23-36,,,,https://list.am/en/item/18357590
House,Stone,1000 sq.m.,3,7,3+,By agreement,2 spots,Euro Renovation,600 sq.m.,"Aygek-Paraqar Highway, Merdzavan","$280,000",USD,"3 storey brick house in Parakar. Narekatsi street.Residential 400 sq. M. M:Park 600 sq. M:Floor 1 - basement, sauna, indoor swimming pool, recreation roomFloor 2 - kitchen, bathroom, bedroom, living roomFloor 3 - 4 bedrooms, bathroom, 2 open balconiesOutdoor swimming pool 45m and summer kitchenGasified and 4 air conditionersSold with the propertyTranslated from Armenian",Nov-24-2022_23-36,,,,https://list.am/en/item/12837245
House,Stone,120 sq.m.,1,4,1,,,Old Renovation,790 sq.m.,Armavir › Parakar,"$69,000",USD,"A house with a land is for sale in Parakar village. The total area of the house is 120 m /, the land area is 780 m /. The garden has fruit trees. The house has gas, drinking and irrigation water, a basement. For more information callTranslated from Armenian",Nov-24-2022_23-36,,,,https://list.am/en/item/17946164
House,Stone,350 sq.m.,2,5,2,By agreement,1 spot,Partial Renovation,75 sq.m.,Armavir › Echmiadzin,"$80,000",USD,"A 2-storey detached house is for sale in Etchmiadzin, on Orjonokidze street, the roof is concrete, it has a heating system.Translated from Armenian",Nov-24-2022_23-36,,,,https://list.am/en/item/18314297
House,Stone,192 sq.m.,1,5,1,Available,Not available,Old Renovation,1700 sq.m.,"Yerevan Highway 24, Arevashat","16,000,000 ֏",AMD,"Private house for sale in Armavir region, Ar-Shat village, Barekamutyun 14, 14 km away from Yerevan. Has permanent water, gas, 4 bedrooms, kitchen, large basement, large land.We have a separate flat plot of 3000 m, near the 1st line of the road. Call for the price.Address: ArShashat community, Barekamutyan str ․ 14 houses.Translated from Armenian",Nov-24-2022_23-36,,,,https://list.am/en/item/17699457
House,Stone,122 sq.m.,2,4,2,,,Major Renovation,2500 sq.m.,Armavir › Pshatavan,"$32,000",USD,The price is negotiable.NewResidential house 121.9 sq. M. M.Chulan 4.2 sq. M. M.Bathroom. 1.2 sq. M:Covered. 17.7 sq. M.Opposite enclosureTranslated from Armenian,Nov-24-2022_23-36,,,,https://list.am/en/item/18212586
House,Stone,100 sq.m.,1,3,1,By agreement,1 spot,Partial Renovation,800 sq.m.,"Հովհաննես Շիրազի փողոց 19, Պտղունք","$39,000",USD,"3-room private house for sale in Ptghunk (Parakar) without intermediaries ․ 7 km from Yerevan to Etchmiadzin. 100 meters from the main road. The house is 100 square meters, the land is 800 square meters. Completely stone fence, has a garage and other buildings, fruit trees, drinking and irrigation water, artesian, basement 50 m. Gas windows. The outside walls of the house are covered with 5 cm foam plastic. The garage is located next to the village municipality and is suitable for a shop or other activities.Translated from Armenian",Nov-24-2022_23-36,,,,https://list.am/en/item/17045232
House,Monolith,1000 sq.m.,2,8+,1,,,Cosmetic Renovation,650 sq.m.,"Նալբանդյան փողոց 55, Վաղարշապատ","$120,000",USD,Located in the city centerTranslated from Armenian,Nov-24-2022_23-36,,,,https://list.am/en/item/17638156
House,Stone,500 sq.m.,2,8+,3+,Available,2 spots,Euro Renovation,1000 sq.m.,Armavir › Echmiadzin,"$170,000",USD,"Two-storey private house for sale in Echmiadzin, 500 sq. M. Residential, 1000 sq. M. Garden ․ The house can serve 2 families, has separate entrances ․ 2 garages, parking in the yard, has all the communal conditions ․ Gas, water, light, heating system 2 ․ Central section near the bus stop ․ Only real buyers should call ․ Price is negotiable ․Code 2556Translated from Armenian",Nov-24-2022_23-36,,,,https://list.am/en/item/17728815
House,Stone,120 sq.m.,2,5,2,,,Major Renovation,600 sq.m.,Armavir › Musaler,"$80,000",USD,"The house is located in Musaler, renovated, orchard, balcony.Individual heating, euro windows, double garage. It is also sold with furniture for an additional fee.Translated from Armenian",Nov-24-2022_23-36,,,,https://list.am/en/item/14553000
House,Stone,1080 sq.m.,2,6,2,,,Euro Renovation,,"Улица Саят-Нова 1, Мусалер","$140,000",USD,"The house has all the amenities. Hot and cold water, gas, electricity, parabola, there is a bathroom on both floors,5 bedrooms, large hall and large kitchen. There is a garage entrance from Tam, where there is a laundry room and a big basement. There is a large area in front of the house, the whole area is fenced.Translated from Armenian",Nov-24-2022_23-36,,,,https://list.am/en/item/15575591
House,Stone,600 sq.m.,2,5,2,,,Major Renovation,400 sq.m.,"Charents street, Vagharshapat","$100,000",USD,"It is a very clean house, a little further down the street, there is no noise of cars, it is a very peaceful place. Large balcony, high roof, can be used as rooms or resting place.Water tank in the bathroom, telephone, gas, garage, everything is renovated, fruit trees in the yard, vineyard, beautiful roses with other flowers, workshop, stone barbecue, swimming pool, three-phase electricity, well, etc.We will discuss the price issue on the spot.Translated from Armenian",Nov-24-2022_23-36,,,,https://list.am/en/item/17494418
House,Stone,120 sq.m.,1,3,1,Not available,Not available,No Renovation,1160 sq.m.,"Nalbandyan street, Armavir","6,850,000 ֏",AMD,"Продается участок с недостроиным домом, общая площадь 1280м2, в село Бамбакaшат.",Nov-24-2022_23-36,,,,https://list.am/en/item/17651327
House,Stone,125 sq.m.,2,4,1,Available,Not available,Major Renovation,400 sq.m.,Armavir › Argavand,"$130,000",USD,Newly built private houseHeating SystemAir conditionerWell-kept yardFruit treesFencedSelling with all property and appliancesCode A533Translated from Armenian,Nov-24-2022_23-36,,,,https://list.am/en/item/18285009
House,Stone,140 sq.m.,1,6,1,,,Euro Renovation,1400 sq.m.,Armavir › Parakar,"$130,000",USD,"The house is renovated, has BAXI heating, air conditioner,Furnished large orchard, has a besetka-pendulum, is on the Yerjan-Echmiadzin highway, 1-2 km away from the airport, the street is asphalted.Translated from Armenian",Nov-24-2022_23-36,,,,https://list.am/en/item/16258282
House,Stone,200 sq.m.,3,8+,3+,,,No Renovation,1900 sq.m.,Armavir › Ptghunk,"$60,000",USD,"Semi-detached (basement 1m above the ground, 1st floor walls, 2nd floor walls, no roof, no fence) in Ptghunk village. It has two fronts, gas, electricity and water are connected in front. It is located at a depth of about 100-150m from the highway. Bargaining is possible after seeing the land. It's pointless, please don't call. Partial sale is possible.Translated from Armenian",Nov-24-2022_23-36,,,,https://list.am/en/item/16908010
House,Stone,850 sq.m.,2,4,2,Not available,Not available,Major Renovation,500 sq.m.,"Erebuni street, Parakar","$150,000",USD,"2-storey private house for sale in Parakar. The total area of the house is 850 square meters, of which 321 square meters are residential. The 2nd floor of the house is residential, the 1st floor is not renovated. Later can become 2 separate or 1 large house. The house has a 24 square meter basement. A year ago, the house was completely renovated. It has 3 bedrooms, a spacious living room and kitchen, 2 bathrooms (quality Spanish tiles), an open balcony, French windows, the roof is renovated. The house has gas, permanent water, sewage. The land area is 500 square meters, fenced (about 3.5m high), there are fruit trees, the land is suitable for building a greenhouse.Close to street and bus stop.Translated from Armenian",Nov-24-2022_23-36,,,,https://list.am/en/item/18318352
Country House,Stone,1500 sq.m.,2,3,1,Available,Not available,Cosmetic Renovation,1000 sq.m.,"Azatutyan Avenue, Yerevan","$63,000",USD,"Private house for sale in the garden village of Etchmiadzin, call for pictures and details, swimming pool, pavilion for 30 people, barbecue, table tennis, volleyball courtTranslated from Armenian",Nov-24-2022_23-36,,,,https://list.am/en/item/18195750
House,Stone,205 sq.m.,2,5,1,,,Euro Renovation,300 sq.m.,Armavir › Echmiadzin,"$90,000",USD,"A 5-room fresh stone house is for sale in a good place on Patkanyan street in Etchmiadzin. There is a baxi, basin, large balcony, besedka, parking basement, etc.Code 16742Translated from Armenian",Nov-24-2022_23-36,,,,https://list.am/en/item/17586150
House,Stone,145 sq.m.,2,5,1,,,Euro Renovation,1400 sq.m.,Armavir › Parakar,"$110,000",USD,"Between Echmiadzin and Yerevan, not far from the main road of Parakar, a corner, one-story, new detached house is for sale with a large plot of land. There is a taxi, air conditioner, a large shed, a garage, etc.Code 16314Translated from Armenian",Nov-24-2022_23-36,,,,https://list.am/en/item/13376038
House,Monolith,270 sq.m.,1,3,1,,,Major Renovation,800 sq.m.,Armavir › Echmiadzin,"$95,000",USD,Own house in the village of Tsukunk.Living roomEntrance hallBathroomLaundry roomKitchen3 bedrooms2 basementsBakeryMangalSummer kitchenLarge outdoor pavilionPre-assigned parking for 3 cars.It can also serve as a summer house.Translated from Armenian,Nov-24-2022_23-36,,,,https://list.am/en/item/18110479
Townhouse,Monolith,350 sq.m.,3,5,3+,Available,2 spots,Major Renovation,800 sq.m.,Armavir › Merdzavan,"$350,000",USD,"Three-storey house for sale in Merdzavan.With a beautiful view of the capital Yerevan.It is provided with all utilities, has an individual heating system.Fully equipped with cooling systems, garage for 2 cars, playground, barbecue.Translated from Armenian",Nov-24-2022_23-36,,,,https://list.am/en/item/18301784
Country House,Stone,50 sq.m.,1,2,1,Not available,Not available,No Renovation,1000 sq.m.,Armavir › Metsamor,"$9,000",USD,The plot of land is for sale together with the summer house. Call WhatsApp.Translated from Armenian,Nov-24-2022_23-36,,,,https://list.am/en/item/18295895
House,Stone,58 sq.m.,1,2,1,Available,Not available,Old Renovation,,"Էրեբունի փողոց 7, Փարաքար","$30,000",USD,"Urgent 2-room private house for sale in Parakar, near the school bridge, only 1.5 km away from Zvartnots airport.The house is provided with all the necessary communal facilities, gas, permanent water, the bathroom is tiled.The entrance door is metallic, there is a small yard behind the house.The house is for sale with kitchen furniture.It has the opportunity to build a second floor.For more information call Susan.Translated from Armenian",Nov-24-2022_23-36,,,,https://list.am/en/item/17890492
House,Stone,230 sq.m.,1,2,1,,,Old Renovation,200 sq.m.,Armavir › Echmiadzin,"$30,000",USD,House for sale in the center of Etchmiadzin. Price is negotiableTranslated from Armenian,Nov-24-2022_23-36,,,,https://list.am/en/item/17842798
House,Stone,328 sq.m.,2,8+,2,,,Old Renovation,607 sq.m.,"Tumanyan Street, Armavir","$70,000",USD,K. Armavir. Tumanyan. 59 years old (Sayat. Nova Tumanyan. Khachmeruk) Utility. All. With amenities. Details: For. To bite.Translated from Armenian,Nov-24-2022_23-36,,,,https://list.am/en/item/18264935
House,Stone,200 sq.m.,2,6,2,,,Cosmetic Renovation,1000 sq.m.,Armavir › Echmiadzin,"50,000,000 ֏",AMD,"Երկու հարկանի քարե տուն Էջմիածինում, 200 ք. Մ. , վերանորոգված.Подробная информация по телефону. Цена договорная.",Nov-24-2022_23-36,,,,https://list.am/en/item/18358796
House,Stone,100 sq.m.,1,4,1,Available,1 spot,Cosmetic Renovation,2700 sq.m.,"12-րդ փողոց 13, Մրգաշատ","$35,000",USD,"House for sale in Mrgashat. The area of the house is 100 square meters. The land is 2700 square meters. The house is renovated, has a bathroomthoroughly reconstructed. Has three-phase electricity, 2 barns and has a garage Orchard Tu @ is located in the central part of the house is right next to School Kindergarten Hospital and SupermarketsTranslated from Armenian",Nov-24-2022_23-36,,"ELectricity, water supply, natural gas, sewerage",,https://list.am/en/item/17494150
