Type,Floor Area,Address,Price,Currency,Description,Datetime,Utilities,Amenities,Links
Garage,32 sq.m.,"Boryan street, Yerevan","$6,000",USD,"A garage of 32 sq. M. Is for sale, in the 1st block, on Boryan street, near the 64 building.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/15790405
Garage,24 sq.m.,"Khaghag Don street 5, Yerevan","$8,000",USD,"A 2-storey garage (basement) is for sale or for rent, the price is AMD 20,000.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17955891
Garage,30 sq.m.,"Զաքարիա Սարկավագի փողոց 101, Երևան","$14,500",USD,A stone garage of 30 sq. M. Is for sale near the Russian ChurchTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/17942645
Garage,30 sq.m.,"Marshal Baghramyan avenue 62, Yerevan","$15,000",USD,For more information callTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/17716642
Garage,70 sq.m.,"Gusan Sheram St, Yerevan","$8,000",USD,"A large 2-story garage is for sale, there is an additional space in addition to the parking spaceFor details! WRITE TO VIBER OR WHAT'S APP!Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17225002
Garage,22 sq.m.,"Bashinjaghyan street 161, Yerevan","$14,000",USD,"The garage is located at the back of Bashinjaghyan 161 building, the land of the garage is privatized, has a certificate, the roof is repaired and there is no moisture. Suitable for residents of Bashinjaghyan 157 to Bashinjaghyan 163 buildings, Bashinjaghyan first alley, Karapetyan str. , residentsTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/18297919
Garage,60 sq.m.,"Zoravar Andranik street, Yerevan","$22,000",USD,"Garage + commercial space + flower gardenTotal 60 square metersThere is constant water, electricity, sewageRegistered with the State Cadastre Committee (does not have a privatization document)Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17456663
Garage,27 sq.m.,"Hovhannes Shiraz street 6, Yerevan","$13,000",USD,"A stone garage is for sale behind the 6th building in Shiraz.The area is 27.3 square meters.The garage has a certificate of ownership. It is in good condition, has a heat-insulated iron gate and a waterproof roof.Price: $ 13,000Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17940119
Garage,20 sq.m.,"Hovhannes Shiraz street, Yerevan","$9,200",USD,"The garage is made of stone, has electricityTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/18132840
Garage,20 sq.m.,"Bryusov Street 165, Yerevan","$4,200",USD,"A stone garage is for sale at 165 Brusov St. , urgentlyTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/16541178
Garage,15 sq.m.,"Sundukyan Street, Yerevan","$10,000",USD,A garage is for sale on Sundukyan Street next to Hrachya Kochar Street. There are shelves attached to the wall inside. There is also a pit in the ground.Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/18023197
Garage,23 sq.m.,Yerevan › Shengavit,"400,000 ֏",AMD,Mobile garage.For sale only iron Garage 23 square meters.(The area is not for sale)Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/18236850
Garage,20 sq.m.,"Jrvezh, Banavan District","$3,800",USD,Վաճառվում է թիթեղյա ավտոտնակ Ջրվեժի Մայակ թաղամասում։,Nov-24-2022_16-33,,,https://list.am/en/item/13650946
Garage,80 sq.m.,"Zoravar Andranik street 122, Yerevan","$30,000",USD,"Ավտոտնակ 60քմ։ հնարավոր է օգտագործել նաև որպես պահեստ, արտադրամաս, և այլն։ վերանորոգված, դարպասները նոր են։Ներկայումս ծառայում է որպես կահույքի արտադրամաս",Nov-24-2022_16-33,,,https://list.am/en/item/12989404
Garage,,"Davidashen 2-nd block, Yerevan","$15,000",USD,Ավտոտնակ նախատեսված 2 մեքենայի համար: Ավտոտնակը գտնվում էր 192 դպրոցի ետնամասում: Գինը սակարկելի է: Հարցերի համար զանգահարել նշված հեռախոսահամարներով։,Nov-24-2022_16-33,,,https://list.am/en/item/15575638
Garage,20 sq.m.,"Nazarbekyan block, Yerevan","$5,500",USD,"A standard stone garage of 20 square meters with an iron gate is for sale. In the yard of Nazarbekyan 5 building. It is not privatized, but it has a legal registration form.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/15737059
Garage,30 sq.m.,"Nazarbekyan block, Yerevan","$10,000",USD,"Stone garage with solid iron gate. The size is 30 square meters. It is not licensed, but it has a legal municipality registration book.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/15779631
Parking Space,18 sq.m.,"Argishti street, Yerevan","$10,000",USD,"17.5 sq. M., on the 1st floor near the elevatorTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/10558567
Garage,18 sq.m.,"16th block, Yerevan","$6,500",USD,There is a stone garageabout 18 square meters renovated with electricity and water facilities. Located in the 16th district of the 2nd chain.Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/15077512
Garage,22 sq.m.,"Արամ Խաչատրյան փողոց 24, Երևան","$12,000",USD,"Two-storey (basement with the whole area of the garage) reinforced concrete building, the roof is waterproofed, the land is rented, the building is privatized, with a certificate.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/16999390
Garage,36 sq.m.,Yerevan › Shengavit,"$18,000",USD,"Located one hundred meters from Shengavit metro stationFor details, call the indicated phone numberTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/18092534
Garage,12 sq.m.,"Vagharsh Vagharshyan street, Yerevan","$5,000",USD,Metal garage for urgent saleTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/18338034
Garage,28 sq.m.,"Nubarashen 11 street 7, Yerevan","$4,400",USD,"Garage Nubarasheni 11 st. 7 near the building. The garage is made of iron, with a monolithic basement under it, the entrance of which is from the back side of the garage. Do not worry about closing or exchange. Negotiable. We can also discuss the closed version.Avtotnak Nubarashenum.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17214209
Garage,18 sq.m.,"Աշոտ Հովհաննիսյանի փողոց 18, Երևան","$7,800",USD,"A garage of 18 sq. M. In the 4th block is for sale. It has a basement (yama), the roof is repaired.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/16795891
Garage,35 sq.m.,"Ծովակալ Իսակովի պողոտա 40, Երևան","4,000,000 ֏",AMD,"A garage is for sale on the road from Neptun sports complex to the end of the route number 28.Years of property taxes have been paid, which will allow the buyer to complete the privatization process quickly and without problems.The price is final...Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/18226004
Garage,20 sq.m.,"16th block, Yerevan","$7,000",USD,A stone garage between the 1st and 2nd floors. The roof is profiledTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/17825973
Garage,18 sq.m.,"Avan-Arinj 1st micro 1/8, Yerevan","$4,300",USD,"Продается гараж в хорошем состоянии, крыша в хорошем состояние, стены в гараже отштукатурены, для дополнительной информации звоните",Nov-24-2022_16-33,,,https://list.am/en/item/18242097
Garage,19 sq.m.,"Parpetsi Street, Yerevan","$25,000",USD,"Garage, privatized.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17270054
Garage,22 sq.m.,"Ակսել Բակունց փողոցի 1-ին նրբանցք 2, Երևան","$9,000",USD,"A stone garage is for sale in Nor Nork 4th blockIt has yama, iron doors, built-in closets. It has no place to dripTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17857957
Parking Space,20 sq.m.,"Nikoghayos Tigranyan street, Yerevan","$14,500",USD,Newly built neighborhoodTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/18319971
Garage,18 sq.m.,Yerevan › Nor Nork,"$10,000",USD,"Nor Nork, Baghian street.The garage is provided with all the conditions of car service. The roof is made of isogum.Code 1200066Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17612197
Garage,18 sq.m.,"Boryan street 4, Yerevan","$5,000",USD,Stone garage in the 1st block. It is in very good conditionTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/17732698
Garage,,Yerevan › Ajapnyak,"$12,000",USD,Chaps@ 4*9 36qmShirazi poxoc servozi dimacVran hnaravora xaut sarqel!,Nov-24-2022_16-33,,,https://list.am/en/item/12946961
Garage,18 sq.m.,"Garegin Nzhdeh Street, Yerevan","2,500,000 ֏",AMD,"Titheghya garage, is in normal condition, does not drip, with the possibility of expansion, is located in the yard of the building in front of the cinema Homeland, in the yard of the building of 35 Garegin Nzhdeh.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/18179371
Garage,20 sq.m.,"Totovents street, Yerevan","$10,000",USD,Two garage lights are not owned by a separate meterTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/17145633
Garage,44 sq.m.,"Կուրղինյանի փողոց 3/9, Երևան","6,800,000 ֏",AMD,"The garage is large, two cars fit comfortably.Located right in the courtyard of the building.There are other garages next to it.The second and third pictures show the exact location on Google Map.Price is negotiable.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/18121685
Garage,32 sq.m.,"Margarian 2-nd lane, Yerevan","$14,000",USD,Stone garage for sale. It has a 4 m wide iron gate. The sewer and water line are made of concrete. Call the number for details. Do not offer exchange or partial payment options.Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/17466330
Garage,15 sq.m.,Yerevan › Arabkir,"$8,500",USD,"Garage in Arabkir, next to Ruben Sjak schoolTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17718120
Garage,38 sq.m.,"Mamikonyants street 41/1, Yerevan","$20,000",USD,A stone garage is for sale on Mamikonyants street. It is designed for two cars. Has a basement and ownership certificateTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/17461290
Garage,17 sq.m.,"Vagharsh Vagharshyan street, Yerevan","$12,000",USD,"A garage is for sale on Vagharshyan Vagharshyan avenue, next to 18 buildingsIt is privatized!Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/7376095
Garage,18 sq.m.,"Moldovakan street 19, Yerevan","$7,000",USD,It is for rentIt is privatizedTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/17710650
Garage,20 sq.m.,"Zoravar Andranik street 84, Yerevan","$6,800",USD,"Two-storey, entrance from the first floor boxTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/15726192
Garage,22 sq.m.,"Բագրատունյաց փողոց 24Ա, Երևան","5,000,000 ֏",AMD,Served as storage - very sturdy.There is also a pit (Yama) inside.Total area:22 square metersLength - 5.70 meterswidth - 3.80 metersheight - 3.10 metersI will also trade for an equivalent car.:Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/18098954
Garage,16 sq.m.,"Abelyan Street 17, Yerevan","$12,000",USD,16 square meter garage. With real estate certificate. The building is rightfully built by me.Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/18127641
Garage,18 sq.m.,"Charents street 27, Yerevan","11,000,000 ֏",AMD,"A privatized, euro-renovated, stone garage with a tin roof is for sale at Charents 27-A.The total area is 18 sq/mTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/18027292
Garage,23 sq.m.,"2-й переулок улицы Анрапетутян 19, Ереван","7,000,000 ֏",AMD,An iron garage is for sale at 17 Sakharov street.The total area is 23 sq/mNot privatizedTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/18027286
Garage,20 sq.m.,Yerevan › Nor Nork,"$6,000",USD,A stone garage is for sale in Totovents 6/2 building. The area of the garage is 20 square meters. Basement 15 sq. M. Is for sale.Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/17591059
Garage,18 sq.m.,"Շահամիր Շահամիրյան փողոց 1/2, Երևան","$2,500",USD,A garage with an iron plot of 18 square meters is for sale very urgently.The inside of the garage walls are lined with turf to keep warm in the winter.The garage is also exchanged for the car.Price $3000-$2500 finalTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/9037760
Garage,30 sq.m.,"Nelson Stepanyan street, Yerevan","$7,000",USD,"URGENTLY FOR SALEGarage 2 blocks of Nor NorkՆ. On Stepanyan streetThe garage is designed for two cars, it is privatized.Please call real buyers, it is not an agency!Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17836204
Garage,29 sq.m.,Yerevan › Arabkir,"$23,000",USD,"Stone garage, 29 sq. M.Address: Arabkir, 63 sh. , garage number 7.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17642759
Garage,53 sq.m.,"Gusan Sheram Street 3, Yerevan","$11,000",USD,Stone garage of 53 square meters (building own land for rent)Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/17863745
Garage,64 sq.m.,"Nerqin Shengavit 10-th street, Yerevan","$15,000",USD,"A garage for sale in Nerkin Shengavit, which can also be used as a land near the house. The total area is 64 square meters. E. It is possible to park 3 cars. The area is privatized.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17927772
Garage,36 sq.m.,"Hovhannisyan street 8/1, Yerevan","$10,000",USD,A garage for 2 cars is for sale in the 4th block of Nor-Nork.For more information call:Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/18293831
Garage,36 sq.m.,"Vilnyus street, Nor Nork 9th massive","$8,500",USD,"Срочно продам два гаража Вместе, адрес девятый массив",Nov-24-2022_16-33,,,https://list.am/en/item/18149191
Garage,30 sq.m.,"Charents block 13, Yerevan","$30,000",USD,"Garage for sale in Avan. It can be used for 1 or 2 cars. It can also be used as a storage. There is electricity. It is clean, dry and tidy.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/18117121
Garage,20 sq.m.,"Komitas Avenue 54, Yerevan","$7,000",USD,"A tin garage of 19.5 square meters is for sale, it has a manhole for inspecting car malfunctions, it is located in the yard of Komitas-54 building.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/15015151
Garage,43 sq.m.,"Hovhannisyan street 20, Yerevan","$10,000",USD,The 4th block is located in the yard of 20 Hohanisyan buildingTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/17396425
Garage,30 sq.m.,"Դավթաշեն 4-րդ թաղամաս 15/6, Երևան","$16,000",USD,A 30 square meter garage for 2 cars is for sale.Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/18195877
Garage,27 sq.m.,"Aksel Bakunts street, Yerevan","$20,000",USD,"A garage for sale in Komitas (behind 40 Gulbenkyan building), adjacent to a building, suitable for 2 cars or other purposes. Call for questionsTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17905482
Garage,17 sq.m.,"Zakaria Sarkavag street 147/1, Yerevan","$6,500",USD,It is located 17 m from 100 meters from Kanaker cityTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/15748214
Garage,38 sq.m.,"Aram Khachatryan street 30, Yerevan","$11,000",USD,A stone garage for sale in the yard of Aram Khachatryan 30 building.The total area is 36 square metersCeiling height 3 mTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/14623832
Garage,28 sq.m.,Yerevan › Nor Nork,"3,000,000 ֏",AMD,"6th block of Nork, stone garage, good condition, closed, possible with 2 million advance payment (privatized), I will also listen to exchange optionsTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17697224
Garage,21 sq.m.,"Hovhannes Shiraz street 34, Yerevan","$12,000",USD,Garage for sale at 34 Hovhannes Shirazis in normal conditionis privatizedIt has a large plot of land in the backPrice is negotiable.Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/17750102
Garage,18 sq.m.,Yerevan › Nor Nork,"$9,000",USD,"Urgent sale of a garage in the yard of the 4th building of Gai, in good condition, the roof is repaired, there is no moisture, it has a privatization permit, the price is negotiableTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/18032991
Garage,15 sq.m.,"Margarian street 17, Yerevan","$8,800",USD,"A garage is for sale in the immediate vicinity of ""Kaizer"" supermarket. Reinforced concrete. It is located in an ACTIVE commercial zone. With a little extension and modification, it would be VERY suitable for use as a commercial space. Negotiable.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/18026638
Garage,36 sq.m.,"Avan-Arinj 1st micro, Yerevan","$9,500",USD,"Stone garage for sale in Avan Arinj, 1-micro. For 2 cars.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17809007
Garage,33 sq.m.,"Charents block 10, Yerevan","$15,000",USD,"Ավտոտնակ 2 մեքենայի համար շարքի մեջ, սեփականության վկայականով։",Nov-24-2022_16-33,,,https://list.am/en/item/18316828
Garage,20 sq.m.,"Griboyedov street 2/1, Yerevan","$15,000",USD,Garage for saleTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/18056769
Garage,18 sq.m.,"Minsk Street 7, Yerevan","$5,000",USD,Продаётся гараж в 8 масиве. Гараж находится за 7 домом. Срочно!,Nov-24-2022_16-33,,,https://list.am/en/item/17171878
Garage,20 sq.m.,"Nikol Duman Street 1, Yerevan","$7,500",USD,"Very urgent, cheap for sale or for rent garage in Kiev, hill sectionTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/16143216
Garage,25 sq.m.,"Babayan street, Yerevan","$33,000",USD,"Urgent sale of a privatized stone garage in the yard of Babayab 22 building. It is in very good condition, renovated, with electic shutter gate. Can it serve as a warehouse?Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/18314334
Garage,16 sq.m.,Yerevan › Malatia-Sebastia,"$5,500",USD,Garage10/3 in the yardOn 5.5x2.9Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/17956410
Garage,24 sq.m.,"David Anhaght street 2, Yerevan","$21,000",USD,"In a 24-square-meter closed hayat, all the property papers are privatized.7: 5-3: 2:Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17941136
Parking Space,1450 sq.m.,"Tevosyan street, Yerevan","200,000 ֏",AMD,1գիծ 5մասիվից ջրվեժի ճանապարին 5հտ 5_6քմ 1հտ400քմ առանձին բօկս,Nov-24-2022_16-33,,,https://list.am/en/item/16057812
Garage,35 sq.m.,"Raynis street 88, Yerevan","$7,000",USD,"Stone garage for 2 cars has water, light, sewer, urgent garage, garage, 24i, near the attention, the garage is made of stone from the inside, the floor is concrete, this value will be very urgent by the end of the yearTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/16162369
Garage,40 sq.m.,"Totovents lane, Yerevan","$17,000",USD,Garage 40 square metersDesigned for 2 cars. There is water and electricity in the garage.Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/18092503
Garage,17 sq.m.,"Bryusov Street 1, Yerevan","$11,000",USD,"A stone garage is for sale at an affordable price.The garage is privatized, all the necessary documents are available.It is in perfect condition, the roof does not drip, there is a possibility of double locking.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/16167515
Garage,20 sq.m.,"Leningradyan street 31, Yerevan","$10,000",USD,Private stone garage for saleTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/17198595
Garage,18 sq.m.,"Avan-Arinj 2nd micro 1/12, Yerevan","$5,500",USD,Avan arinj 2 mkr. 1/12.,Nov-24-2022_16-33,,,https://list.am/en/item/15167760
Garage,18 sq.m.,"Acharyan St, Yerevan","$4,200",USD,"Stone garage next to school 104, privatizedTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17842890
Garage,16 sq.m.,Yerevan › Avan,"$10,000",USD,"Վաճառում եմ ավտոտնակ, Ավան Աճառյան փողոցի վրա:Продаётся гараж, на улице Ачаряна.",Nov-24-2022_16-33,,,https://list.am/en/item/17809890
Garage,25 sq.m.,"Avet Avetisyan Street 70, Yerevan","$9,500",USD,Metal garage for sale Avet Avetisyan 70sh. In the yard.External dimensions 3x5 m.Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/17640573
Garage,22 sq.m.,"Tigran Petrosyan street, Yerevan","$6,000",USD,Garage for sale in front of Yerjan CityTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/16533143
Garage,21 sq.m.,"Hakob Hakobyan Street, Yerevan","$5,900",USD,Продается гараж на Акоба АкобянаТребуется ремонтԿոդ 17907804,Nov-24-2022_16-33,,,https://list.am/en/item/17907804
Garage,30 sq.m.,Yerevan › Malatia-Sebastia,"$11,000",USD,Stone garage for 2 cars for sale in Bangladesh A1 district30 square metersThe roof is repairedGarage in excellent conditionTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/17406805
Garage,20 sq.m.,"Artsakh avenue, Yerevan","$4,500",USD,The garage is located on 14 hectares of Artsakhin the scene. Exchange is possible.With the car.Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/16327439
Garage,24 sq.m.,"Tolbukhin street 34, Yerevan","$15,000",USD,"Վաճառվում Է ավտոտնակ Տոլբուխինի փողոցում, 24 ք. Մ. , սալիկապատ հատակ, կախովի առաստաղ, ներկառուցված պահարան։ Սեփականաշնորհած։Продается подземный гараж в новостройке (Приватизирован)",Nov-24-2022_16-33,,,https://list.am/en/item/17963458
Garage,18 sq.m.,"Gusan Sheram Street, Yerevan","$12,000",USD,Has a certificate of ownership5th garage from the roadTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/17551630
Garage,18 sq.m.,"Նուբարաշենի 11-րդ փողոց 7, Երևան","$2,200",USD,Garage in Nubarash 18 sq. M. M 11th streetTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/17812311
Garage,35 sq.m.,"Leningradyan street, Yerevan","$10,500",USD,Garage for saleTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/17552245
Garage,18 sq.m.,"Avan-Arinj 1st micro 1/8, Yerevan","2,500,000 ֏",AMD,"Building - property,land-rentavan arinj:Arindj:Arindge:Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/18212924
Garage,28 sq.m.,"Derenik Demirchyan street, Yerevan","$15,000",USD,"Վաճառէում է ավտոտնակ նախատեսված 2 մեքենայի համար, յամկաПродаётся каменный гараж на две машины, железная дверь, иметься ямка",Nov-24-2022_16-33,,,https://list.am/en/item/17861653
Garage,25 sq.m.,Yerevan › Avan,"$3,500",USD,"Garage for sale in Arinj, 2 microTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/18278454
Parking Space,26 sq.m.,"Avetis Aharonyan street, Yerevan","$3,000",USD,26 squares.Closed from 3 p. M.With an iron bar on one side.a place where 2 cars can stand next to each other.Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/16019405
Garage,33 sq.m.,"Leningradyan street 12, Yerevan","$8,000",USD,Stone garage 33 sq. M.Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/13029858
Garage,22 sq.m.,"Bagratunyats Avenue 28, Yerevan","$10,000",USD,A stone garage of 22 sq. M. Is for sale on Bagratunyats street.Length: 6.2 mWidth: 3.5 mIt is a dry hot garageReal buyers will callTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/17423404
Garage,25 sq.m.,"Minas Avetisyan 1 street, Yerevan","$3,500",USD,"Tin garage for sale, in good condition, located in Zeytun, close to 44 schools.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17218222
Garage,24 sq.m.,Yerevan › Davitashen,"$15,000",USD,"The garage is 24 square meters, it has a basement. For sale in the same building with the apartment. Davtashen 1 district 37 building.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17767449
Garage,20 sq.m.,"Bashinjaghyan street 173, Yerevan","$15,000",USD,"Վաճառվում է 2 ավտոմեքենայի համար նախատեսված քարե ավտոտնակ: Ավտոտնակը գտնվում է Բաշինջաղյան 173 շենքի դիմացի հատվածում: Ունի նաև հարմարություններ ավտոմեքենաներ վերանորոգելու համար: Շինության ընդհանուր մակերեսը 20ք/մ Է: Ավտոտնակը գտնվում է լավ վիճակում: Ավտոտնակը ճանապարհին շատ մոտ է: Ավտոտնակը ունի երկաթե ամուր դարպաս:Շենքից գտնվում է հարմար հեռավորության վրա: Ավտոտնակը առանձին շինություն է: Ավտոտնակի առաստաղը մի քանի տակ լամինացված է: Ավտոտնակի տարածքը կարող է օգտագործվել որպես սառնարան, տարբեր ապրանքներ պահեստավորելու համար: Ավտոտնակը տրվում է նաև վարձով՝ ամսական 25000 դրամ: Ցանկացողներին և մանրամասներին ծանոթանալու համար խնդրում եմ զանգահարել:",Nov-24-2022_16-33,,,https://list.am/en/item/15375322
Garage,45 sq.m.,"Duryan street, Yerevan","$15,000",USD,"A double garage is for sale, which has a basement. If you have any questions, call.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/16643607
Garage,25 sq.m.,"1-й переулок улицы Башинджагяна 5, Ереван","$4,500",USD,"4/6 length, with pit, has a strong door, very comfortable and safe insideTranslated from Armenian",Nov-24-2022_16-34,,,https://list.am/en/item/18283223
Garage,30 sq.m.,"Դավթաշեն 3-րդ թաղամաս 12, Երևան","$11,850",USD,"Garage for sale, Davitashen 3rd st. 12 in the yard of the building, 30 sq. M. With parking for 2 cars, there is also a dugout. Please call only via whats app.Translated from Armenian",Nov-24-2022_16-34,,,https://list.am/en/item/17719733
Garage,20 sq.m.,Yerevan › Nor Nork,"$9,000",USD,Гараж нор нор 3 массив Багян 1 рядом школы,Nov-24-2022_16-34,,,https://list.am/en/item/17530877
Garage,18 sq.m.,"Sayat Nova avenue, Yerevan","$20,000",USD,"A stone garage is for sale or rent in the courtyard of the intersection of Sayat-Nova Nalbandian streets. The rent is AMD 30,000.Translated from Armenian",Nov-24-2022_16-34,,,https://list.am/en/item/18280835
Garage,48 sq.m.,"Mamikonyants street 56/2, Yerevan","$20,000",USD,"Garage for sale in the yard of Mamikonyats 56/2 building, 4 meters front, 12 meters long, yard, suitable for building a houseTranslated from Armenian",Nov-24-2022_16-34,,,https://list.am/en/item/17307577
Garage,21 sq.m.,Yerevan › Davitashen,"$6,000",USD,"Garage in Davitashen, next to Tigran Petrosyan 1/7 buildingNEGOTIABLEGarageTranslated from Armenian",Nov-24-2022_16-34,,,https://list.am/en/item/16402306
Garage,35 sq.m.,"Sundukyan Street 28А, Yerevan",140 ₽,RUB,"Garage with certificate of ownership 35 square meters, m.Accommodates 2 cars.Located at the back of Shirak Shop.Translated from Armenian",Nov-24-2022_16-34,,,https://list.am/en/item/18241536
Garage,32 sq.m.,"Vahram Papazyan street, Yerevan","$15,000",USD,"Stone garage for 2 cars, there is water and electricity - 3961.Translated from Armenian",Nov-24-2022_16-34,,,https://list.am/en/item/16790370
Garage,44 sq.m.,"Karapet Ulnetsi Street 62/1, Yerevan","$17,500",USD,Metal garage with parking for two cars.Translated from Armenian,Nov-24-2022_16-34,,,https://list.am/en/item/17582605
Garage,40 sq.m.,"Galshoyan street, Yerevan","$15,000",USD,"The garage has two floors. It is located in the 5th block next to the road. The panels of the second floor are installed. Suitable for making a studio house. It has a beautiful view. On 8x3, each floor is 24 square meters.An exchange with an equivalent car is possibleTranslated from Armenian",Nov-24-2022_16-34,,,https://list.am/en/item/17821486
Garage,21 sq.m.,"Դավթաշեն 2-րդ թաղամաս 10, Երևան","$13,000",USD,"Garage for sale in Davtashen 2nd District, near the 10th building.Area: 3.20 * 6.40, Ceiling height 3.5 meters.It is privately owned.The floor and the walls are plastered.Has a power outlet.Translated from Armenian",Nov-24-2022_16-34,,,https://list.am/en/item/17695102
Garage,32 sq.m.,"Moldovakan street 36, Yerevan","$8,200",USD,"Stone garage with monolithic roof, newly changed roof, new gates. The inside is renovated ալ tiled.# Garage#GarageMassive # 2# Area:Translated from Armenian",Nov-24-2022_16-34,,,https://list.am/en/item/15910673
